stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"39011","39011","Fairview Village Chapel/Sargeant St","-38.17535021","145.92871346","","","0","Level 0",""
"39014","39014","Wallaby St/Swan St","-38.04023980","147.59538654","","","0","Level 0",""
"39016","39016","High St/Main St","-36.05425457","146.45999757","","","0","Level 0",""
"39017","39017","High St/Main St","-36.05415570","146.46006486","","","0","Level 0",""
"39018","39018","Brewer Rd/Midland Hwy","-36.42072946","145.17469923","","","0","Level 0",""
"39019","39019","Brewer Rd/Midland Hwy","-36.42103719","145.17478125","","","0","Level 0",""
"39020","39020","Lancaster-Mooroopna Rd/Byrneside-Kyabram Rd","-36.31478498","145.13194128","","","0","Level 0",""
"39021","39021","Lancaster-Mooroopna Rd/Byrneside-Kyabram Rd","-36.31521144","145.13212045","","","0","Level 0",""
"39023","39023","School Rd/Springhurst - Rutherglen Rd","-36.18070986","146.47050744","","","0","Level 0",""
"39024","39024","School Rd/Springhurst - Rutherglen Rd","-36.18051153","146.47050878","","","0","Level 0",""
"39025","39025","Chiltern Sports Complex/Alliance St","-36.15209536","146.60918001","","","0","Level 0",""
"39026","39026","Chiltern Sports Complex/Alliance St","-36.15200709","146.60975851","","","0","Level 0",""
"39028","39028","Crossen St/Elizabeth St","-36.13691079","144.73467703","","","0","Level 0",""
"39030","39030","13 Paisley Cres","-36.36984455","145.34541038","","","0","Level 0",""
"39034","39034","Upper Gellibrand Rd/Forrest-Apollo Bay Rd","-38.56924348","143.69271354","","","0","Level 0",""
"39036","39036","Forrest General Store/Birregurra - Forrest Rd","-38.51852526","143.71479547","","","0","Level 0",""
"39040","39040","Colac Caravan Park/Corangamite Lake Rd ","-38.33432247","143.53474170","","","0","",""
"39042","39042","Corangamite Lake Rd/Coragulac-Beeac Rd","-38.26453471","143.52536927","","","0","Level 0",""
"39045","39045","Finns Rd/Riccartons Rd","-38.24022488","143.53556304","","","0","Level 0",""
"39046","39046","Red Rock Reserve Rd/Corangamite Lake Rd","-38.24452394","143.51526576","","","0","Level 0",""
"39138","39138","Stewart St/Matthew St","-38.61639517","145.59428030","","","0","Level 0",""
"39145","39145","Darling Ave/Williams St","-38.63083363","145.73000814","","","0","Level 0",""
"39146","39146","Darling Ave/Williams St","-38.63079033","145.73016974","","","0","Level 0",""
"39154","39154","Outtrim-Inverloch Rd/Bass Hwy","-38.60957483","145.75593710","","","0","Level 0",""
"39155","39155","Outtrim-Inverloch Rd/Bass Hwy","-38.61005367","145.75520527","","","0","Level 0",""
"39640","39640","Ararat RSL/High St","-37.28254500","142.93213807","","","0","Level 0",""
"40140","40140","John St/Holdsworth Rd","-36.73130422","144.29275259","","","0","Level 0",""
"40169","40169","Emily St/Fellows Rd","-38.27742327","144.60971308","","","0","Level 0",""
"40170","40170","Lonsdale Golf Club/Fellows Rd","-38.28049614","144.60707454","","","0","Level 0",""
"40171","40171","Gill Rd/Fellows Rd","-38.28313039","144.60502178","","","0","Level 0",""
"40172","40172","Point Lonsdale SLSC/Ocean Rd","-38.28828636","144.60732166","","","0","Level 0",""
"40173","40173","Lonsdale St/Ocean Rd","-38.28941452","144.61138891","","","0","Level 0",""
"40174","40174","Bowen Rd/Point Lonsdale Rd","-38.27270095","144.62208665","","","0","Level 0",""
"40175","40175","Bethune St/King St","-38.26925246","144.65443037","","","0","Level 0",""
"40176","40176","Mercer St/King St","-38.27003835","144.65678246","","","0","Level 0",""
"40177","40177","Smith St/Flinders St","-38.27012668","144.64634432","","","0","Level 0",""
"40178","40178","Narrows Beach/Bellarine Hwy","-38.27161251","144.63197470","","","0","Level 0",""
"40179","40179","Queenscliff Ferry/Wharf St","-38.26535867","144.66928757","","","0","Level 0",""
"40229","40229","Mallee Highway/Murray Valley Hwy","-35.05199109","143.32706443","","","0","Level 0",""
"40237","40237","Victoria Pde/Union St","-37.29064427","144.95223054","","","0","Level 0",""
"40238","40238","George St/Union St","-37.28949449","144.95557802","","","0","Level 0",""
"40239","40239","Kellys Lane/Union St","-37.28790042","144.96086624","","","0","Level 0",""
"40240","40240","East St/Union St","-37.28812193","144.96064595","","","0","Level 0",""
"40241","40241","George St/Union St","-37.28935751","144.95651796","","","0","Level 0",""
"40244","40244","Pretty Sally Dr/Darraweit Rd","-37.40563413","144.97163084","","","0","Level 0",""
"40248","40248","McCarthy Ct/Watson St","-37.41709774","144.98638335","","","0","Level 0",""
"40249","40249","McCarthy Ct/Watson St","-37.41742136","144.98792268","","","0","Level 0",""
"40262","40262","Piper St/Powlett St","-37.29858599","144.95181210","","","0","Level 0",""
"40297","40297","Kingsgate Village/200 Kilmore - Lancefield Rd","-37.29368363","144.93214768","","","0","Level 0",""
"40317","40317","Botanical Gardens/Martin St","-37.74736033","142.02558812","","","0","Level 0",""
"40318","40318","Hamilton Croquet Club/Martin St","-37.74841886","142.02357787","","","0","Level 0",""
"40319","40319","St Andrews Church/McIntyre St","-37.74656952","142.01924535","","","0","Level 0",""
"40320","40320","Hamilton Olympic Swimming Pool/Byron St ","-37.74189876","142.01760876","","","0","Level 0",""
"40321","40321","33 Byron St","-37.73965993","142.01662529","","","0","Level 0",""
"40322","40322","Dickens St/Coleraine Rd","-37.73716428","142.01531898","","","0","Level 0",""
"40323","40323","23 Kenny St","-37.73601759","142.01121216","","","0","Level 0",""
"40328","40328","Coleraine Rd/Mcphee St","-37.73211949","142.00741541","","","0","Level 0",""
"40336","40336","Kent Rd/Mt Baimbridge Rd","-37.72803580","142.01431122","","","0","Level 0",""
"40337","40337","Baimbridge College/Mt Baimbridge Rd","-37.73169675","142.01379304","","","0","Level 0",""
"40338","40338","Uren Ct/Mt Bainbridge Rd","-37.73502787","142.01335365","","","0","Level 0",""
"40339","40339","Francis St/Coleraine Rd","-37.73769577","142.01659855","","","0","Level 0",""
"40356","40356","Wallace St/Church St","-38.34064235","143.60131966","","","0","Level 0",""
"40360","40360","Bluewater Leisure Centre/Hearn St","-38.35008373","143.58986139","","","0","Level 0",""
"40361","40361","Colac Specialist School/Wilson St","-38.34518844","143.58881003","","","0","Level 0",""
"40364","40364","18 Campbell St","-38.34646269","143.58245863","","","0","Level 0",""
"40365","40365","Campbell St/Hearn St","-38.34911492","143.58135004","","","0","Level 0",""
"40366","40366","Richmond St/McLeod St","-38.34675412","143.57824672","","","0","Level 0",""
"40367","40367","Hewitt St/Armstrong St","-38.34165110","143.57594774","","","0","Level 0",""
"40368","40368","Eureka St/Jennings St","-38.33999197","143.57373830","","","0","Level 0",""
"40369","40369","Sinclair St/Murray St","-38.33715891","143.57112683","","","0","Level 0",""
"40370","40370","Bilson St/Ball St","-38.33135245","143.56911343","","","0","Level 0",""
"40372","40372","Central Reserve/Gravesend St","-38.34759656","143.58488763","","","0","Level 0",""
"40373","40373","Colac Cemetery/71 Gravesend St","-38.35119642","143.58414637","","","0","Level 0",""
"40374","40374","Dowling St/Pound Rd","-38.35305064","143.58193127","","","0","Level 0",""
"40375","40375","Dean Ct/Hart St","-38.35383687","143.57862233","","","0","Level 0",""
"40376","40376","164 Hart St","-38.35815804","143.57790388","","","0","Level 0",""
"40377","40377","Irrewillipe Rd/Hart St","-38.36030612","143.57742507","","","0","Level 0",""
"40378","40378","Howarth St/Spring St","-38.36355008","143.57714628","","","0","Level 0",""
"40379","40379","Harris Rd/Spring St","-38.36585091","143.57449761","","","0","Level 0",""
"40380","40380","115 Harris Rd","-38.36690987","143.57528294","","","0","Level 0",""
"40381","40381","Howarth St/Harris Rd","-38.36757729","143.58147618","","","0","Level 0",""
"40382","40382","53 Harris Rd","-38.36802283","143.58563175","","","0","Level 0",""
"40383","40383","Scanlan Dr/Rose Dr","-38.36945912","143.59071346","","","0","Level 0",""
"40384","40384","32 Harris Rd","-38.36878402","143.59166059","","","0","Level 0",""
"40385","40385","Queen St/Tulloh St","-38.36594233","143.58750316","","","0","Level 0",""
"40386","40386","Lavers Hill Rd/Tulloh St","-38.36549487","143.58389701","","","0","Level 0",""
"40387","40387","Elliminyt Mini Mart/Gravesend St","-38.36088543","143.58307273","","","0","Level 0",""
"40388","40388","Aireys St/Gravesend St","-38.35705101","143.58287562","","","0","Level 0",""
"40389","40389","101 Gravesend St","-38.35411355","143.58347146","","","0","Level 0",""
"40390","40390","108 Pound Rd","-38.35372630","143.58872936","","","0","Level 0",""
"40391","40391","29 Gravesend St","-38.34704479","143.58481062","","","0","Level 0",""
"40392","40392","79 Moe-Glengarry Rd","-38.14907724","146.48280968","","","0","Level 0",""
"40432","40432","Stewart St/Nolan St","-36.74573167","144.28521305","","","0","Level 0",""
"40433","40433","Bannister St/Nolan St","-36.74233492","144.28327240","","","0","Level 0",""
"40434","40434","Piper Rd/McDowalls Rd","-36.74713972","144.31667580","","","0","Level 0",""
"40435","40435","Bendigo Airport/McDowalls Rd ","-36.74342993","144.31921261","","","0","Level 0",""
"40436","40436","Wellsford Dr Nth/Piper Lane","-36.74610200","144.32261348","","","0","Level 0",""
"40437","40437","Piper Lane/Piper Rd","-36.74921005","144.32016487","","","0","Level 0",""
"40442","40442","Water St/Bridge St","-36.75331665","144.28350092","","","0","Level 0",""
"40443","40443","Nelson Park/Cape Nelson Rd","-38.36645754","141.59847867","","","0","Level 0",""
"40444","40444","George St/Wellington Rd","-38.36654775","141.61409271","","","0","Level 0",""
"40445","40445","Bennett St/George St","-38.36569946","141.61678588","","","0","Level 0",""
"40446","40446","Barkly St/George St","-38.36487766","141.61888240","","","0","Level 0",""
"40447","40447","King St/Barkly St","-38.36362739","141.61871223","","","0","Level 0",""
"40448","40448","Findlay St/Barkly St","-38.35997050","141.61633097","","","0","Level 0",""
"40449","40449","Rossdell St/Silvester St","-38.35756419","141.61686416","","","0","Level 0",""
"40450","40450","Lorna Ct/Findlay St","-38.36115364","141.61484807","","","0","Level 0",""
"40451","40451","Must St/Wellington Rd","-38.36124054","141.61341229","","","0","Level 0",""
"40452","40452","Home for the Aged/Wellington Rd","-38.35818261","141.61328509","","","0","Level 0",""
"40453","40453","Portland Police Station/Glenelg St","-38.35277716","141.60813021","","","0","Level 0",""
"40454","40454","Portland RSL/Cape Nelson Rd","-38.35920703","141.60562805","","","0","Level 0",""
"40455","40455","Portland Library/Bentinck St","-38.35166234","141.60621234","","","0","Level 0",""
"40456","40456","Otway Ct/Bentinck St","-38.34290434","141.60645224","","","0","Level 0",""
"40457","40457","Bentinck St/Townsend St","-38.33808362","141.60636492","","","0","Level 0",""
"40458","40458","Kennedy St/Milbanke St","-38.33669997","141.60545047","","","0","Level 0",""
"40459","40459","Jubilee Ct/Milbanke St","-38.33459041","141.60558449","","","0","Level 0",""
"40460","40460","Salthouse Pl/Francis St","-38.33749802","141.59426899","","","0","Level 0",""
"40461","40461","Sheville Ct/Salthouse Pl","-38.33865531","141.59534869","","","0","Level 0",""
"40462","40462","Oswald St/Rundell Ave","-38.34006005","141.59710730","","","0","Level 0",""
"40463","40463","Tyers St/Hurd St","-38.34375443","141.60126758","","","0","Level 0",""
"40467","40467","Bendigo South East College/Curtin St","-36.77610903","144.29501918","","","0","Level 0",""
"40468","40468","La Trobe University Bendigo/Ellis St","-36.77693826","144.30097230","","","0","Level 0",""
"40471","40471","Morrison St/Queen St","-36.80457544","144.23501417","","","0","Level 0",""
"40479","40479","Aspinall St/Browning St","-36.78556425","144.23594436","","","0","Level 0",""
"40480","40480","Edmund Ct/Browning St","-36.78778428","144.23918100","","","0","Level 0",""
"40482","40482","Specimen Hill Rd/MacKenzie St West","-36.77270956","144.25054319","","","0","Level 0",""
"40487","40487","King St/Myrtle St","-36.76660215","144.27453030","","","0","Level 0",""
"40491","40491","Specimen Hill Rd/MacKenzie St West","-36.77281223","144.25069635","","","0","Level 0",""
"40493","40493","Edmund Ct/Browning St","-36.78776315","144.23904731","","","0","Level 0",""
"40494","40494","Aspinall St/Browning St","-36.78556961","144.23578731","","","0","Level 0",""
"40495","40495","Olympic Pde/Aspinall St","-36.78578585","144.23268727","","","0","Level 0",""
"40505","40505","Morrison St/Queen St","-36.80448878","144.23516297","","","0","Level 0",""
"40511","40511","Plumridge St/St Killian St","-36.72703929","144.29701116","","","0","Level 0",""
"40512","40512","Plumridge St/Kennewell St","-36.72650002","144.30064620","","","0","Level 0",""
"40513","40513","Hamelin St/Kennewell St","-36.72379250","144.30206203","","","0","Level 0",""
"40514","40514","Scott St/Kennewell St","-36.72121914","144.30383130","","","0","Level 0",""
"40515","40515","Buckland St/Kennewell St","-36.71786445","144.30691509","","","0","Level 0",""
"40516","40516","Botanical Dr/Goynes Rd","-36.71378394","144.30779640","","","0","Level 0",""
"40517","40517","Acacia Park Dr/Goynes Rd","-36.71028342","144.30842230","","","0","Level 0",""
"40518","40518","Howard St/Goynes Rd","-36.70491898","144.30951609","","","0","Level 0",""
"40519","40519","Epsom Primary School/Howard St","-36.70491217","144.31479910","","","0","Level 0",""
"40524","40524","Sullivan St/Howard St","-36.70608350","144.32318627","","","0","Level 0",""
"40525","40525","Epsom Village SC/Kiln Lane","-36.70505556","144.31915912","","","0","Level 0",""
"40526","40526","Howard St/Goynes Rd","-36.70495955","144.30971613","","","0","Level 0",""
"40527","40527","Acacia Park Dr/Goynes Rd","-36.71020769","144.30866000","","","0","Level 0",""
"40528","40528","Montis Lane/Goynes Rd","-36.71429975","144.30789032","","","0","Level 0",""
"40529","40529","Buckland St/Goynes Rd","-36.71718894","144.30733048","","","0","Level 0",""
"40530","40530","Scott St/Kennewell St","-36.72143653","144.30387967","","","0","Level 0",""
"40531","40531","Hamelin St/Kennewell St","-36.72367874","144.30221155","","","0","Level 0",""
"40532","40532","Plumridge St/Kennewell St","-36.72632398","144.30083149","","","0","Level 0",""
"40533","40533","White Hills Cemetery/St Killian St","-36.72721191","144.29707228","","","0","Level 0",""
"40538","40538","Darling St/Sailors Gully Rd","-36.71615953","144.25051280","","","0","Level 0",""
"40539","40539","Eaglehawk Bowling Club/Simpsons Rd","-36.71344359","144.25387813","","","0","Level 0",""
"40540","40540","Lake Neangar/Simpsons Rd","-36.71230685","144.25577669","","","0","Level 0",""
"40541","40541","Simpsons Rd/Averys Rd","-36.71013263","144.26271533","","","0","Level 0",""
"40544","40544","Eagle Dr/Edwards Rd","-36.71714008","144.27668290","","","0","Level 0",""
"40545","40545","Harveys Lane/Edwards Rd","-36.71950788","144.28012548","","","0","Level 0",""
"40546","40546","Watson St/Edwards Rd","-36.72207133","144.28385243","","","0","Level 0",""
"40547","40547","Sydenham Ave/John St","-36.72830149","144.29188406","","","0","Level 0",""
"40548","40548","Holdsworth Rd/John St","-36.73090148","144.29208378","","","0","Level 0",""
"40549","40549","O'Keefe St/Finn St","-36.73407395","144.29209545","","","0","Level 0",""
"40550","40550","O'Keefe St/Finn St","-36.73398059","144.29195317","","","0","Level 0",""
"40551","40551","Holdsworth Rd/John St","-36.73071833","144.29195586","","","0","Level 0",""
"40552","40552","Sydenham Ave/John St","-36.72792643","144.29163974","","","0","Level 0",""
"40553","40553","Watson St/Edwards Rd","-36.72210326","144.28367219","","","0","Level 0",""
"40554","40554","Harveys Lane/Edwards Rd","-36.72033205","144.28109271","","","0","Level 0",""
"40555","40555","Eagle Dr/Edwards Rd","-36.71696749","144.27623005","","","0","Level 0",""
"40559","40559","Lake Neangar/Simpsons Rd","-36.71177565","144.25697088","","","0","Level 0",""
"40560","40560","Eaglehawk Bowling Club/Simpsons Rd","-36.71353570","144.25396439","","","0","Level 0",""
"40563","40563","Havlin St/Carolin St","-36.77979583","144.28675603","","","0","Level 0",""
"40565","40565","Neale St/Townsend St","-36.76922188","144.29453319","","","0","Level 0",""
"40566","40566","Nish St/Curtin St","-36.77083673","144.29698563","","","0","Level 0",""
"40567","40567","Bendigo Cres/Curtin St","-36.77237842","144.29661782","","","0","Level 0",""
"40568","40568","St John of God Bendigo Hospital/Barnard St ","-36.76091431","144.26348655","","","0","Level 0",""
"40569","40569","Drechsler St/Curtin St","-36.77910675","144.29408474","","","0","Level 0",""
"40571","40571","Pallett St/Specimen Hill Rd","-36.76549930","144.24856062","","","0","Level 0",""
