StopName,StopType,Latitude,Longitude
Fosbery Cres/Martins Lane,Metro Bus,-37.73236107,145.08764444
Fossil Beach/Esplanade,Metro Bus,-38.240666035000004,145.029674205
Foster St/McCrae St,Metro Bus,-37.989091735,145.21849175
Foundation Bvd/Middleborough Rd ,Metro Bus,-37.84844666,145.13299576
Foundry Rd/Hampshire Rd,Metro Bus,-37.77980145,144.832980085
Fountain Dr/Tinks Rd,Metro Bus,-38.01317097,145.29069497
Fountain Gate Primary School/Victoria Rd ,Metro Bus,-38.009435214999996,145.296260375
Fountain Gate SC/Overland Dr,Metro Bus,-38.01957062,145.303469
Fountain Gate Sec Col/Victoria Rd,Metro Bus,-38.00630221,145.296788485
Fountain Gate Tennis Club/Princes Hwy,Metro Bus,-38.017365125,145.29435667
Fountain Gate Tennis Club/Raven Cres,Metro Bus,-38.016725075,145.294963855
Fourth Ave/Market Rd,Metro Bus,-37.801280840000004,144.83887713500002
Fourth Ave/Mason St,Metro Bus,-37.83878009,144.85080503
Fourth Ave/McIntosh Rd,Metro Bus,-37.84329696,144.85141254
Fourth Ave/Point Nepean Rd,Metro Bus,-38.35694587,144.89914944
Fowler Rd/Shearer Dr,Metro Bus,-37.93721883,145.24302603
Fowler Rd/South Gippsland Hwy,Metro Bus,-38.005075235,145.22750114500002
Fowler St/Riversdale Rd,Metro Bus,-37.83796255,145.11526053
Fox Rd/Narre Warren North Rd,Metro Bus,-37.99389204,145.31330305
Fox St/Sunshine Ave,Metro Bus,-37.73331028,144.81808207
Foxley Cres/Alexo Rd,Metro Bus,-37.5407326,144.9099378
Foxley St/Springvale Rd,Metro Bus,-37.86546758,145.16868131
Foxwood Dr/Scotsdale Dr,Metro Bus,-38.10246229,145.29641692
Foxwood Dr/The Strand,Metro Bus,-37.880792580000005,144.744673065
Foxzami Lane/Dalray Cres,Metro Bus,-37.65638305,144.59773108500002
Frallon Cres/Skye Rd,Metro Bus,-38.135735945,145.152332965
Frame Ave/Sandells Rd,Metro Bus,-37.90322444,145.34520281
Frances Ave/Boronia Rd,Metro Bus,-37.8369791,145.19660123
Frances Dr/Dunns Rd,Metro Bus,-38.25581147,145.04217318
Francesca Dr/Breadalbane Ave,Metro Bus,-37.60751512,145.08813911
Francesca Dr/Plenty Rd,Metro Bus,-37.60955934,145.09417014
Francesco St/Centre Rd,Metro Bus,-37.92075028,145.0560127
Francis Bvd/Sunbury Rd,Metro Bus,-37.58680196,144.74878165500002
Francis Cres/Albion Rd,Metro Bus,-37.86509439,145.06700785
Francis St/Dalgety St,Metro Bus,-37.994106195,145.2060035
Francis St/Fehon St,Metro Bus,-37.82043307,144.88667912
Francis St/Freame St,Metro Bus,-37.81914459,144.87467419
Francis St/Geelong Rd,Metro Bus,-37.81589192,144.85235511
Francis St/Malvern Rd,Metro Bus,-37.84773797,145.00013648
Francis St/Rothwell St,Metro Bus,-37.77724383,144.91979092
Francis St/Williamstown Rd,Metro Bus,-37.82019353,144.88212481
Francis St/Winifred St,Metro Bus,-37.718768604999994,144.9127831
Franciscan Ave/Gattinara Dr,Metro Bus,-38.16493934,145.1567265
Frank St/Beard St,Metro Bus,-37.70705266,145.16110808
Frank St/Blanche Dr,Metro Bus,-37.83660192,145.206718075
Frank St/Dromana Pde,Metro Bus,-38.32625012,144.98042958
Frank St/Skye Rd,Metro Bus,-38.13427263,145.14696758
Frank St/Tram Rd,Metro Bus,-37.79363819,145.12605193
Frankcom St/Whitehorse Rd,Metro Bus,-37.81848724,145.14273696
Franklin Bvd/Morris Rd,Metro Bus,-37.87753367,144.7017588
Franklin Ct/Beach St,Metro Bus,-38.14477389,145.13802961
Franklin Rd/Edgars Rd,Metro Bus,-37.670179665,145.00296272999998
Franklin Rd/Hotham Rd,Metro Bus,-38.33149014,144.716542245
Franklyn St/North Rd,Metro Bus,-37.91255311,145.1132447
Franklyn St/Princes Hwy,Metro Bus,-37.90589073,145.11364237
Frankston Arts Centre/Davey St,Metro Bus,-38.14652928,145.12319611
Frankston East PS/Ashleigh Ave,Metro Bus,-38.14566356,145.14470527
Frankston Gardens Dr/Frankston-Dandenong Rd,Metro Bus,-38.107194945,145.16489648499999
Frankston Gardens Dr/Lathams Rd ,Metro Bus,-38.09776934,145.15859803
Frankston Golf Club/Golf Links Rd,Metro Bus,-38.170751265,145.14610685
Frankston Heights PS/Heatherhill Rd,Metro Bus,-38.16077869,145.14716412
Frankston High School/Foot St,Metro Bus,-38.16077371,145.1292338
Frankston Hospital Gate 1/Hastings Rd,Metro Bus,-38.15054505,145.13032825
Frankston Hospital/11 Hastings Rd,Metro Bus,-38.15065798,145.13006289
Frankston Pier/Nepean Hwy,Metro Bus,-38.14752486,145.1167118
Frankston Power Centre SC/Cranbourne Rd,Metro Bus,-38.146468424999995,145.13748443499998
Frankston RSL/Cranbourne Rd,Metro Bus,-38.15006947,145.1492268
Frankston Railway Station/Fletcher Rd,Metro Bus,-38.1441175,145.12622472
Frankston Railway Station/Young St,Metro Bus,-38.142956579,145.12564509199998
Frankston South Post Office/Yuille St,Metro Bus,-38.15705698,145.12333708
Frankston St/Spring St,Metro Bus,-37.724722425,145.001504255
Frankston Tennis Club/Yuille St,Metro Bus,-38.15049706,145.126187
Frankston-Dandenong Rd/Forest Dr,Metro Bus,-38.12223981,145.1439637
Frankston-Dandenong Rd/Greens Rd,Metro Bus,-38.014764459999995,145.21657748
Frankston-Dandenong Rd/Lathams Rd,Metro Bus,-38.09922786,145.17091177499998
Frankston-Dandenong Rd/Monterey Bvd,Metro Bus,-38.11869865,145.14969976
Frankston-Flinders Rd/Golf Links Rd,Metro Bus,-38.164479755,145.13788217
Frankston-Flinders Rd/Hodgins Rd,Metro Bus,-38.2998816,145.18477443
Frankston-Flinders Rd/Park Lane,Metro Bus,-38.231396675,145.18169739500001
Fraser Ave/Munro Ave,Metro Bus,-38.039136895,145.11635848999998
Fraser Ave/Station St,Metro Bus,-38.040360945,145.11008857500002
Fraser Rd/Clayton Rd,Metro Bus,-37.94449981,145.11604661
Fraser Rd/Ridge Rd,Metro Bus,-37.83052964,145.35562847
Fraser St/Hope St,Metro Bus,-37.76308849,144.95283476
Fraser St/Park St,Metro Bus,-37.85549678,144.96697723
Fraser St/Patterson St,Metro Bus,-37.85536147,144.96696958
Frater St/Kilby Rd,Metro Bus,-37.79285313,145.06030678
Frawley Rd/Belgrave-Hallam Rd,Metro Bus,-38.001657824999995,145.27431749
Freda Ct/Fulton Rd,Metro Bus,-37.84270391,145.14340241
Freda St/Poath Rd,Metro Bus,-37.89687001,145.07635513
Frederick Ct/Princes Hwy,Metro Bus,-37.889788895,144.689330565
Frederick Rise/Harold Keys Dr,Metro Bus,-38.03095559,145.29625751999998
Frederick St/Alexander Ave,Metro Bus,-37.68094756,145.02051051
Frederick St/Balwyn Rd,Metro Bus,-37.80740714,145.08230247
Frederick St/Dorset Rd,Metro Bus,-37.80895411,145.28825276
Frederick St/North Rd,Metro Bus,-37.90294025,145.03306964
Frederick St/Whitehorse Rd,Metro Bus,-37.81745877,145.14667067
Frederick Wachter Reserve/Bloomfield Rd,Metro Bus,-37.986676835,145.176186955
Freight Dr/Cooper St,Metro Bus,-37.645002225,144.962785155
Freight Terminal/Dynon Rd,Metro Bus,-37.802607065000004,144.924883195
Fremont St/Bedford Rd,Metro Bus,-37.82018514,145.24521396
Friars Rd/Keys Rd,Metro Bus,-37.94831947,145.06462376000002
Frier Ave/Plenty Rd,Metro Bus,-37.73035762,145.01553047
Frimmell Way/Franklin Rd,Metro Bus,-38.32896124,144.71670171
Frodsham Rd/Mundara Dr,Metro Bus,-37.78576303,145.25186521
Frognal Dr/Bakers Rd,Metro Bus,-37.95146411,145.19670739
Frome Ave/Yuille St,Metro Bus,-38.15515035,145.12413918
Frontier Ave/Fields St,Metro Bus,-37.72126293,144.66305707
Frontier Ave/Taylors Rd,Metro Bus,-37.71734701,144.66189827
Frost Dr/Copperfield Dr,Metro Bus,-37.72465929,144.76805302
Frye St/Grimshaw St,Metro Bus,-37.70273881,145.08655715
Fuchsia Ct/Cootamundra Dr,Metro Bus,-37.90928867,145.17190621
Fulham Gr/Gilbert Rd,Metro Bus,-37.72376855,144.99257249
Fulham Rd/Heidelberg Rd,Metro Bus,-37.78165484,145.0263427
Fulham Rd/Separation St,Metro Bus,-37.77254836,145.02715254
Fulham Way/Epping Rd,Metro Bus,-37.6148164,145.03016195
Fullarton Rd/Fosters Rd,Metro Bus,-37.72502772,144.85237326
Fuller Ave/High St,Metro Bus,-37.86221596,145.06898135
Fuller St/Stony Point Rd,Metro Bus,-38.35681715,145.19598769
Fullwood Dr/Longstaff Way,Metro Bus,-37.56714993,144.69962197
Fullwood Dr/Reservoir Rd,Metro Bus,-37.570675675,144.697192505
Fullwood Pde/Carbine St,Metro Bus,-37.7765215,145.17785544
Fulton Ave/Strachans Rd,Metro Bus,-38.2347048,145.03287984
Fulton Rd/Middleborough Rd,Metro Bus,-37.84117403,145.13441783
Fulwood Ct/Taylors Rd,Metro Bus,-37.727671815,144.78826600000002
Fulwood Pl/Hansworth St,Metro Bus,-37.93093608,145.18242933
Funston Ct/Duncan Dr,Metro Bus,-38.07127822,145.46765902
Funston St/Manuka Rd,Metro Bus,-38.038092445000004,145.36182752000002
Furlong Rd/Station Rd,Metro Bus,-37.76067958,144.77668698
Furness St/Blackburn Rd,Metro Bus,-37.82678899,145.15258395
Fuschia Pl/Lightwood Cres,Metro Bus,-37.64507005,144.91331791
Fussell Rd/Canterbury Rd,Metro Bus,-37.81654367,145.3231072
Fydler Ave/Westwood Dr,Metro Bus,-37.743199175,144.749503555
Fyfe Ave/Mullum Mullum Rd,Metro Bus,-37.802715320000004,145.23708048499998
Fyfe Dr/High St,Metro Bus,-37.77115346,145.116180525
G R Bricker Reserve/Rowans Rd,Metro Bus,-37.939838415,145.05391108
GF Sterling Reserve/Victoria St,Metro Bus,-37.87678059,144.78609234
Gabo St/Derrimut Rd,Metro Bus,-37.865637375000006,144.68490772
Gadd St/North Rd,Metro Bus,-37.910823205,145.09648297
Gaelyne Ct/Wellington Park Dr,Metro Bus,-37.77617067,145.2416454
Gaffney St/Cumberland Rd,Metro Bus,-37.732146185000005,144.93835201500002
Gaffney St/Derby St,Metro Bus,-37.73184534,144.94589464
Gaffney St/Sydney Rd,Metro Bus,-37.73444283,144.96549329
Gaine Rd/Abbotts Rd,Metro Bus,-38.03514134,145.2405747
Galilee Bvd/Centenary Ave,Metro Bus,-37.672124675,144.56604103
Galilee Bvd/Gamalite Dr,Metro Bus,-37.669109004999996,144.56379292499997
Gallery Ave/Arnolds Creek Bvd,Metro Bus,-37.670282715,144.550638025
Gallipoli Pde/Bell St,Metro Bus,-37.73849783,144.93954322
Gallipoli Pde/Reynard St,Metro Bus,-37.74552103,144.93662471
Galloway Dr/Littlecroft Ave,Metro Bus,-38.064490199999995,145.30539676
Galloway Dr/Narre Warren-Cranbourne Rd,Metro Bus,-38.062764415000004,145.299469525
Galloway Gr/Canterbury Rd,Metro Bus,-37.825074935,145.291220695
Galos Pl/Police Rd,Metro Bus,-37.93662027,145.18403025
Galtes Cres/Moreland Rd,Metro Bus,-37.75151782,144.93017033
Galvin Ct/Redesdale St,Metro Bus,-37.65359056,144.92479395499998
Galvin Park Reserve/Shaws Rd ,Metro Bus,-37.88876708,144.65047582
Galvin Rd/Princes Hwy,Metro Bus,-37.90559904,144.64727348
Gambier Ct/Morris Rd,Metro Bus,-37.8754681,144.70211859
Gamble Rd/McCormicks Rd,Metro Bus,-38.114135005,145.1946241
Gammage Bvd/Edgars Rd,Metro Bus,-37.62502528,145.00485170500002
Gamon St/Charles St,Metro Bus,-37.80659072,144.89067437
Ganaway Dr/Marsh Gr,Metro Bus,-38.06390072,145.334129085
Ganton Ct/Kororoit Creek Rd,Metro Bus,-37.85277892,144.85422859
Ganton Ct/Tortice Dr,Metro Bus,-37.7849674,145.24351499
Gap Rd/Elizabeth Dr,Metro Bus,-37.57883241,144.70975322
Gap Rd/Wilsons Lane,Metro Bus,-37.577279485,144.69364315
Garden Ave/Dorset Rd,Metro Bus,-37.84756926,145.28657036
Garden Ave/Reserve Ave,Metro Bus,-37.821812859999994,145.20020265
Garden City/Centre Ave,Metro Bus,-37.83639905,144.91992548
Garden Ct/Cheltenham Rd,Metro Bus,-37.99331643,145.16446998
Garden Grove Dr/McKimmies Rd,Metro Bus,-37.677312015,145.05303003
Garden Rd/Princes Hwy,Metro Bus,-37.925848099999996,145.14542584499998
Garden Rd/Wellington Rd,Metro Bus,-37.91723064,145.14614853
Garden St/Bailey Rd,Metro Bus,-37.93420478,145.48126813
Garden St/High St,Metro Bus,-37.72474935,145.00628581
Garden St/Liverpool Rd,Metro Bus,-37.816970725000004,145.316718635
Garden St/Osborne St,Metro Bus,-37.86538678,144.89443232
Gardeners Rd/Quinns Rd,Metro Bus,-37.91916985,145.06181615
Gardeners Rd/Robinsons Rd,Metro Bus,-38.18070329,145.19166924
Gardenia Rd/Doncaster Rd,Metro Bus,-37.78960957,145.10015995
Gardenia Rd/North Rd,Metro Bus,-37.89988085,145.00816518
Gardenia Way/Botanical Dr,Metro Bus,-37.722618174999994,144.7338239
Gardenvale Rd/Kooyong Rd,Metro Bus,-37.8990792,145.01245152
Gardenvale Station/Martin St,Metro Bus,-37.89738261,145.004058885
Gardiner Ave/Heatherton Rd,Metro Bus,-37.9682444,145.19877852
Gardiner Rd/Ferntree Gully Rd,Metro Bus,-37.89974119,145.12866375
Gardiner St/Victoria St,Metro Bus,-37.766272185000005,144.955834745
Gardner Pde/Hereford Rd,Metro Bus,-37.78146863,145.3817883
Garfield Ct/Willow Dr,Metro Bus,-38.02190372,145.26548662
Garnet St/Buckley St,Metro Bus,-37.7534622,144.88589631
Garrisson Gr/Wantirna Rd,Metro Bus,-37.84678162,145.22728629
Garrong Ave/Craigieburn Rd,Metro Bus,-37.60430966,144.98594472
Garry St/Station Rd,Metro Bus,-37.69811567,144.57599328999999
Garvey St/Mackie Rd,Metro Bus,-37.92022412,145.07388111
Garwain Pde/Camelot Dr,Metro Bus,-37.86944486,145.18049682
Gascoyne Ct/Gattinara Dr,Metro Bus,-38.17076332,145.15688798
Gate Seven Dr/Jacksons Rd,Metro Bus,-37.92952041,145.1940807
Gatehouse Dr/Smithfield Rd,Metro Bus,-37.79130729,144.91957255
Gatehouse Pde/Foxwood Dr,Metro Bus,-38.1016128,145.29874034
Gatehouse St/Flemington Rd,Metro Bus,-37.79618513,144.95106966
Gateshead Dr/Coleman Rd,Metro Bus,-37.861995525,145.242415395
Gateshead Dr/Stud Rd,Metro Bus,-37.86471674,145.23756495
Gateway Bvd/Cooper St,Metro Bus,-37.649150410000004,144.99925882
Gateway Reserve/The Gateway,Metro Bus,-37.745320004999996,145.345440145
Gatwick Rd/Canterbury Rd,Metro Bus,-37.82338781,145.2970028
Geddes Cres/Heaths Rd,Metro Bus,-37.87776501,144.68551706
Gee St/McIntyre Rd,Metro Bus,-37.76568618,144.830855085
Geebung Rd/Central Parkway,Metro Bus,-38.09543463,145.26267774
Geelong Rd/Angliss St,Metro Bus,-37.81225303,144.86682967
Geelong Rd/Barkly St,Metro Bus,-37.79881284,144.89138400500002
Geelong Rd/Droop St,Metro Bus,-37.79649758,144.89696916999998
Geelong Rd/Little Boundary Rd,Metro Bus,-37.822661835000005,144.82279187
Geelong Rd/Millers Rd,Metro Bus,-37.81731922,144.85007587
Gellibrand Cres/Allenby Ave,Metro Bus,-37.70335853,145.00702925500002
Gellibrand Cres/Broadhurst Ave,Metro Bus,-37.70826108,145.00197492
Gellibrand St/Victoria St,Metro Bus,-37.865192635,144.88812338
Gembrook PS/Main St,Metro Bus,-37.951541705,145.54378226
Gembrook Rd/Healesville-Koo Wee Rup Rd,Metro Bus,-38.00597623,145.5143054
Gembrook Rd/Main St,Metro Bus,-37.95287778,145.55309456
Gembrook Rd/Redwood Rd,Metro Bus,-37.95557992,145.55150496
Gembrook-Launching Place Rd/Warburton Hwy,Metro Bus,-37.77622442,145.57590461
Genazzano College/Cotham Rd,Metro Bus,-37.80956168,145.05432647
General Store/Monbulk Rd,Metro Bus,-37.823747600000004,145.417767885
Genista Rd/Central Pkwy,Metro Bus,-38.09558625,145.26257152
Genoa St/Chesterville Rd,Metro Bus,-37.94335984,145.05978104
Gentzen Dr/Honour Ave,Metro Bus,-37.89827517,144.62764025
Geoffrey Dr/Liverpool Rd,Metro Bus,-37.80942682,145.31572563
Geoffrey Dr/Mt Dandenong Rd,Metro Bus,-37.80689509,145.32462038
George Ave/Frawley Rd,Metro Bus,-37.99934892,145.25769317
George Bass Ave/David Collins Dr,Metro Bus,-37.99087711,145.27169488
George Ct/Para Rd,Metro Bus,-37.7084172,145.11175251
George Pentland Botanical Gardens/Foot St,Metro Bus,-38.1538393,145.13234398
George Pentland Botanical Gardens/Hastings Rd,Metro Bus,-38.15274609,145.13216645
George St/Argyle Way,Metro Bus,-37.888770475,145.22471618
George St/Berrabri Dr,Metro Bus,-37.88949097,145.22319215
George St/Blackburn Rd,Metro Bus,-37.78203824,145.16314598
George St/Burlington St,Metro Bus,-37.90315534,145.10157681
George St/High Street Rd,Metro Bus,-37.8767679,145.20963849
George St/Kars St,Metro Bus,-38.15306355,145.11874905
George St/Murray Rd,Metro Bus,-37.736161415,144.985003715
George St/Poath Rd,Metro Bus,-37.90533393,145.07481539
George St/Stud Rd,Metro Bus,-37.88868016,145.23278632
George St/Victoria St,Metro Bus,-37.780438705,145.144751365
George St/Warburton Hwy,Metro Bus,-37.77950054,145.42745497
George Vowell Aged Care/Nepean Hwy,Metro Bus,-38.207280445,145.073441795
George Woods Reserve/Governor Rd,Metro Bus,-38.009546115000006,145.095327425
Georges Rd/Sherbrooke Rd,Metro Bus,-37.88121652,145.36160834
Georgiana Cl/Amaroo Dr,Metro Bus,-38.03901456,145.132125815
Georgina Pl/Earlsfield Dr,Metro Bus,-38.05809835,145.36437344
Gerald St/Florence St,Metro Bus,-37.82997962,145.16586634
Gerald St/Grand Bvd,Metro Bus,-37.57169104,144.91056713
Gerald St/Greaves St,Metro Bus,-37.891067615,144.640703475
Gerald St/Kangaroo Rd,Metro Bus,-37.89762326,145.0695234
Germain Bvd/Bells Rd ,Metro Bus,-38.095649175,145.36004716999997
Gerrard St/Gillingham St,Metro Bus,-37.693274079999995,145.090599775
Gerry Green Reserve/Chandler St,Metro Bus,-37.99025842,145.08462177
Gertonia Ave/Scoresby Rd,Metro Bus,-37.8643987,145.26468437
Gertrude St/High St,Metro Bus,-37.74673828,145.0025521
Gervase Ave/Augustine Tce,Metro Bus,-37.69662775,144.91030803
Gervase Avenue Reserve/Gervase Ave,Metro Bus,-37.696311315,144.912284635
Gibbons Dr/McDonalds Rd,Metro Bus,-37.648089255,145.059800565
Gibbs Rd/Mt Dandenong Tourist Rd,Metro Bus,-37.81508731,145.356607315
Gibson Ct/Hoffmans Rd,Metro Bus,-37.741161930000004,144.89172183
Gibson Ct/Wantirna Rd,Metro Bus,-37.83125155,145.22713537
Gibson St/Camp Rd,Metro Bus,-37.6854226,144.92081694
Gibson St/Odonohue St,Metro Bus,-38.33369586,144.96390907
Giddens Lane/Mt Dandenong Tourist Rd,Metro Bus,-37.8413166,145.35880958
Gifford Ave/Burwood Hwy,Metro Bus,-37.88525276,145.28312749
Gilarth St/Highett Rd,Metro Bus,-37.94733594,145.02954194
Gilbert Rd/Bell St,Metro Bus,-37.74378764,144.98908671499998
Gilbert Rd/Edwardes St,Metro Bus,-37.716183130000005,144.9927262
Gilbert Rd/Murray Rd,Metro Bus,-37.736662295,144.990851185
Gilbert Rd/Regent St,Metro Bus,-37.7294489,144.99168157
Gilby Rd/Ferntree Gully Rd,Metro Bus,-37.90032331,145.13524534
Gilchrist Cres/Elizabeth Dr,Metro Bus,-37.57154901,144.71849051
Gilchrist Way/Wells Rd,Metro Bus,-38.025902765,145.128739245
Gilda Ct/Trisha Dr,Metro Bus,-37.93394919,145.24797381
Gilgandra St/Warneet Rd,Metro Bus,-38.22018412,145.31622357999998
Gill Ct/Napoleon Rd,Metro Bus,-37.92104421,145.27052093
Gill St/Banbury Rd,Metro Bus,-37.71245389,144.98938963
Gillespie Rd/Kings Rd,Metro Bus,-37.73362172,144.78119576
Gillespie Rd/Kings St,Metro Bus,-37.73350873,144.78093816
Gillespie Rd/Kurung Dr,Metro Bus,-37.73117644,144.76576959
Gillies St/Haines Dr,Metro Bus,-37.89044578,144.61255847500001
Gillingham Cres/Bridgewater Rd,Metro Bus,-37.603771995,144.929124345
Gillwell Rd/Barry Rd,Metro Bus,-37.67146396,144.99394318
Gilmore Ct/Belgrave-Hallam Rd,Metro Bus,-37.93171768,145.358496705
Gilson College/Taylors Rd,Metro Bus,-37.725163065000004,144.761593675
Gilwell Rd/Edgars Rd,Metro Bus,-37.65772651,145.00677651
Gingles Rd/Humevale Rd,Metro Bus,-37.49743111,145.17653321
Ginifer Station/Clare St,Metro Bus,-37.75821272,144.80951859
Ginifer Station/Mulhall Dr,Metro Bus,-37.758120305,144.81084934
Ginifer Station/Willaton St,Metro Bus,-37.75980856,144.81101523
Gipps St/Hoddle St,Metro Bus,-37.804477965000004,144.99225738500002
Girgarre St/Nathalia St,Metro Bus,-37.67022312500001,144.92153036000002
Girgarre St/Pascoe Vale Rd,Metro Bus,-37.670662795,144.923723225
Girrawheen Chapel/New St,Metro Bus,-37.90714622,144.99263735
Girvan Cct/Shetland Dr,Metro Bus,-37.96297891,145.26575847
Girvan Cct/Shetland St,Metro Bus,-37.96306866,145.26573359
Gisborne Cres/North Rd,Metro Bus,-37.72139628,145.02444318
Gisborne St/Pleasant Rd,Metro Bus,-37.76177853,145.09557105
Glade Ave/Chambers Rd,Metro Bus,-37.827776,144.843853115
Gladeswood Dr/Haverbrack Dr,Metro Bus,-37.93243772,145.20451125
Gladeswood Dr/Jacksons Rd,Metro Bus,-37.93350954,145.193289015
Gladstone Park Dr/Mickleham Rd,Metro Bus,-37.68756361,144.88263214
Gladstone Park Shopping Centre/Gladstone Park Dr ,Metro Bus,-37.68864017,144.88361645999998
Gladstone Pde/Clarence St,Metro Bus,-37.89198295,145.00901488
Gladstone Rd/Brady Rd,Metro Bus,-37.95354798,145.20893687
Gladstone Rd/Heatherton Rd,Metro Bus,-37.968783474999995,145.204269345
Gladstone Rd/Princes Hwy,Metro Bus,-37.97420399,145.20249219
Gladstone St/Bay Rd,Metro Bus,-37.95287963,145.01302804
Gladstone St/Station Rd,Metro Bus,-37.74698797,144.77843601
Glamis Ct/Hull Rd,Metro Bus,-37.79587223,145.29379608
Glamis Dr/The Crossway South,Metro Bus,-37.75408145,144.85608471
Glasgow Ave/Massey Ave,Metro Bus,-37.703922495,144.98982436
Glasgow Ave/McFadzean Ave,Metro Bus,-37.702726475,144.997121525
Glass St/Kilby Rd,Metro Bus,-37.79310345,145.06073178
Glass St/Napier St,Metro Bus,-37.746378855,144.919299315
Glasscocks Rd/Clyde Rd,Metro Bus,-38.07390334,145.33536139
Glasscocks Rd/Frankston-Dandenong Rd,Metro Bus,-38.05646375,145.20721722
Glasson Ct/Fleetwood Dr,Metro Bus,-37.64090461,144.89217967500002
Gleeson Dr/Grimshaw St,Metro Bus,-37.70164777,145.07600271
Glen Dhu Rd/Mt Dandenong Rd,Metro Bus,-37.80182284,145.3089699
Glen Eira City Hall/Glen Eira Rd,Metro Bus,-37.880007405,145.02324253
Glen Eira College/Booran Rd,Metro Bus,-37.884821925,145.03710511
Glen Eira Rd/Brighton Rd,Metro Bus,-37.875832325,144.991947245
Glen Eira Rd/Hotham St,Metro Bus,-37.87693574,144.99799978
Glen Eira Rd/Kooyong Rd,Metro Bus,-37.879174355,145.01631232
Glen Eira Rd/Orrong Rd,Metro Bus,-37.87802886,145.00718503500002
Glen Eira Sports and Aquatic Centre/East Boundary Rd,Metro Bus,-37.91605055,145.060100735
Glen Gully Rd/Ryans Rd,Metro Bus,-37.69233497,145.1420897
Glen Gully Rd/Wattletree Rd,Metro Bus,-37.69426649,145.14742867
Glen Huntly Rd/Barkly St,Metro Bus,-37.88137762,144.978442765
Glen Huntly Rd/Broadway,Metro Bus,-37.881967805,144.98263918
Glen Huntly Rd/Kooyong Rd ,Metro Bus,-37.885696,145.01507417
Glen Huntly Rd/Orrong Rd,Metro Bus,-37.884996555,145.00595112500002
Glen Iris Rd/Kerferd Rd,Metro Bus,-37.85827975,145.06635614
